Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2010,140.00,156.55,137.00,156.15,147.240119476924197719,109812,1538,16168732.00,38639,35.19,19.55,16.15
28-January-2010,149.95,149.95,140.05,142.35,146.283565500889152341,53984,843,7896972.00,31271,57.93,9.90,-7.60
27-January-2010,158.00,160.50,144.10,144.75,149.910094637223974763,68472,1082,10264644.00,39661,57.92,16.40,-13.25
25-January-2010,161.00,163.45,158.10,160.10,160.825200188412623645,42460,565,6828638.00,29325,69.07,5.35,-0.90
22-January-2010,167.00,167.00,156.60,160.95,162.527801945740726093,50572,877,8219356.00,26467,52.34,10.40,-6.05
21-January-2010,173.85,175.90,166.20,167.45,170.667252356540433272,48376,821,8256199.00,30443,62.93,9.70,-6.40
20-January-2010,172.75,179.40,171.20,172.35,174.827055303812306454,57157,1003,9992590.00,27805,48.65,8.20,-0.40
19-January-2010,170.00,175.90,170.00,170.70,172.905231924427758265,66056,1008,11421428.00,40733,61.66,5.90,0.70
18-January-2010,180.00,182.40,171.50,173.85,177.566228914959435008,85665,1253,15211211.00,56430,65.87,10.90,-6.15
15-January-2010,184.90,188.80,177.05,179.35,184.294622347407569459,146272,1733,26957143.00,78043,53.35,11.75,-5.55
14-January-2010,190.70,193.75,182.00,182.60,185.875600857126310302,86335,1185,16047570.00,56580,65.54,11.75,-8.10
13-January-2010,186.95,193.90,175.05,187.85,189.205547845606895827,180863,2358,34220283.00,64870,35.87,18.85,0.90
12-January-2010,197.20,199.00,183.00,185.05,191.624585147989587060,162106,2322,31063495.00,73410,45.29,16.00,-12.15
11-January-2010,212.40,212.40,195.00,196.65,199.343665711464050382,308835,3692,61564301.00,133304,43.16,17.40,-15.75
8-January-2010,179.90,195.80,176.50,195.05,191.709645546567117935,529322,3908,101476133.00,301341,56.93,19.30,15.15
7-January-2010,182.60,182.60,172.10,178.00,177.780041670048975836,147828,2138,26280868.00,57392,38.82,10.50,-4.60
6-January-2010,171.05,178.20,169.05,178.10,177.001086126747888259,322246,2132,57037892.00,171672,53.27,9.15,7.05
5-January-2010,170.50,174.90,165.50,169.75,171.023550942760131962,166108,1662,28408380.00,100246,60.35,9.40,-0.75
4-January-2010,173.90,175.30,165.55,170.10,171.487147071217867678,75936,1215,13022048.00,37194,48.98,9.75,-3.80
