Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-January-2013,83.00,88.20,83.00,85.00,84.979034941763727121,6010,92,510724.00,6010,100.00,5.20,2.00
14-January-2013,86.90,87.00,83.25,86.35,85.055887668566662032,7193,89,611807.00,7193,100.00,3.75,-0.55
11-January-2013,89.10,89.10,83.00,84.25,86.208907870652837095,16390,171,1412964.00,16390,100.00,6.10,-4.85
10-January-2013,91.65,93.00,86.75,87.35,89.062023562023562023,25974,230,2313297.00,25974,100.00,6.25,-4.30
9-January-2013,96.20,97.20,90.15,91.30,93.419794534344994292,14893,142,1391301.00,14893,100.00,7.05,-4.90
8-January-2013,95.75,99.00,92.00,93.30,95.619174535485836125,13132,134,1255671.00,13132,100.00,7.00,-2.45
7-January-2013,93.65,95.95,93.20,94.50,94.297080857659519504,3871,61,365024.00,3871,100.00,2.75,0.85
4-January-2013,103.90,103.90,95.00,97.35,97.716739747227237554,19385,154,1894239.00,19385,100.00,8.90,-6.55
3-January-2013,99.00,99.00,97.05,99.00,98.986976922340323661,10443,131,1033721.00,10443,100.00,1.95,0.00
2-January-2013,90.00,94.30,90.00,94.30,93.877918101798698813,5226,85,490606.00,5226,100.00,4.30,4.30
1-January-2013,84.25,89.85,84.15,89.85,87.545982575024201355,6198,106,542610.00,6198,100.00,5.70,5.60
