Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-January-2007,18.10,18.10,17.50,17.55,17.612196765498652291,2968,14,52273.00,2968,100.00,0.60,-0.55
16-January-2007,17.90,18.00,17.30,18.00,17.888123924268502581,2905,18,51965.00,2905,100.00,0.70,0.10
15-January-2007,17.15,18.20,16.90,18.20,17.899497267759562841,22875,64,409451.00,22875,100.00,1.30,1.05
12-January-2007,17.70,17.70,17.05,17.35,17.203748047891723060,9605,40,165242.00,9605,100.00,0.65,-0.35
11-January-2007,17.35,18.05,17.30,17.90,17.809523809523809523,2625,12,46750.00,2625,100.00,0.75,0.55
10-January-2007,18.65,18.65,17.60,17.60,17.998000000000000000,2500,14,44995.00,2500,100.00,1.05,-1.05
9-January-2007,18.55,18.70,18.00,18.10,18.422977346278317152,6180,23,113854.00,6180,100.00,0.70,-0.45
8-January-2007,18.20,18.20,18.20,18.20,18.200000000000000000,500,2,9100.00,500,100.00,0.00,0.00
5-January-2007,18.15,18.15,17.55,17.55,17.946666666666666666,150,3,2692.00,150,100.00,0.60,-0.60
4-January-2007,18.00,18.00,17.30,17.35,17.840384615384615384,2600,4,46385.00,2600,100.00,0.70,-0.65
3-January-2007,18.35,18.35,17.45,17.50,17.538613861386138613,5050,12,88570.00,5050,100.00,0.90,-0.85
2-January-2007,18.00,18.05,18.00,18.00,18.020000000000000000,500,2,9010.00,500,100.00,0.05,0.00
